"","state","horizon","target_end_date","reference_date","target","output_type","output_type_id","value","location"
"1286","HI",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.99,21,"15"
"1287","HI",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.99,24,"15"
"1288","HI",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.99,27,"15"
"1289","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.01,1,"19"
"1290","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.01,2,"19"
"1291","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.01,4,"19"
"1292","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.01,6,"19"
"1293","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.025,1,"19"
"1294","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.025,3,"19"
"1295","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.025,6,"19"
"1296","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.025,8,"19"
"1297","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.05,2,"19"
"1298","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.05,5,"19"
"1299","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.05,7,"19"
"1300","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.05,10,"19"
"1301","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.1,3,"19"
"1302","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.1,6,"19"
"1303","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.1,9,"19"
"1304","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.1,13,"19"
"1305","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.15,4,"19"
"1306","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.15,7,"19"
"1307","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.15,11,"19"
"1308","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.15,15,"19"
"1309","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.2,4,"19"
"1310","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.2,8,"19"
"1311","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.2,12,"19"
"1312","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.2,17,"19"
"1313","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.25,5,"19"
"1314","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.25,9,"19"
"1315","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.25,14,"19"
"1316","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.25,19,"19"
"1317","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.3,6,"19"
"1318","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.3,10,"19"
"1319","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.3,15,"19"
"1320","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.3,20,"19"
"1321","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.35,6,"19"
"1322","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.35,11,"19"
"1323","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.35,16,"19"
"1324","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.35,22,"19"
"1325","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.4,7,"19"
"1326","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.4,12,"19"
"1327","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.4,17,"19"
"1328","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.4,23,"19"
"1329","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.45,7,"19"
"1330","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.45,13,"19"
"1331","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.45,18,"19"
"1332","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.45,25,"19"
"1333","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.5,8,"19"
"1334","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.5,13,"19"
"1335","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.5,20,"19"
"1336","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.5,26,"19"
"1337","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.55,8,"19"
"1338","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.55,14,"19"
"1339","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.55,21,"19"
"1340","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.55,28,"19"
"1341","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.6,9,"19"
"1342","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.6,15,"19"
"1343","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.6,22,"19"
"1344","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.6,30,"19"
"1345","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.65,10,"19"
"1346","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.65,16,"19"
"1347","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.65,24,"19"
"1348","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.65,32,"19"
"1349","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.7,10,"19"
"1350","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.7,17,"19"
"1351","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.7,25,"19"
"1352","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.7,34,"19"
"1353","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.75,11,"19"
"1354","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.75,19,"19"
"1355","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.75,27,"19"
"1356","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.75,36,"19"
"1357","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.8,12,"19"
"1358","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.8,20,"19"
"1359","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.8,29,"19"
"1360","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.8,39,"19"
"1361","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.85,13,"19"
"1362","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.85,22,"19"
"1363","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.85,31,"19"
"1364","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.85,42,"19"
"1365","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.9,15,"19"
"1366","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.9,24,"19"
"1367","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.9,35,"19"
"1368","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.9,46,"19"
"1369","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.95,17,"19"
"1370","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.95,28,"19"
"1371","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.95,40,"19"
"1372","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.95,53,"19"
"1373","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.975,19,"19"
"1374","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.975,32,"19"
"1375","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.975,45,"19"
"1376","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.975,59,"19"
"1377","IA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.99,22,"19"
"1378","IA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.99,36,"19"
"1379","IA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.99,51,"19"
"1380","IA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.99,67,"19"
"1381","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.01,6,"16"
"1382","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.01,9,"16"
"1383","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.01,12,"16"
"1384","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.01,14,"16"
"1385","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.025,9,"16"
"1386","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.025,12,"16"
"1387","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.025,16,"16"
"1388","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.025,19,"16"
"1389","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.05,11,"16"
"1390","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.05,16,"16"
"1391","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.05,20,"16"
"1392","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.05,24,"16"
"1393","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.1,15,"16"
"1394","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.1,20,"16"
"1395","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.1,26,"16"
"1396","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.1,31,"16"
"1397","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.15,18,"16"
"1398","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.15,24,"16"
"1399","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.15,31,"16"
"1400","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.15,36,"16"
"1401","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.2,20,"16"
"1402","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.2,27,"16"
"1403","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.2,35,"16"
"1404","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.2,41,"16"
"1405","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.25,22,"16"
"1406","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.25,30,"16"
"1407","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.25,38,"16"
"1408","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.25,45,"16"
"1409","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.3,24,"16"
"1410","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.3,32,"16"
"1411","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.3,42,"16"
"1412","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.3,49,"16"
"1413","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.35,26,"16"
"1414","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.35,35,"16"
"1415","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.35,45,"16"
"1416","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.35,53,"16"
"1417","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.4,28,"16"
"1418","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.4,38,"16"
"1419","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.4,48,"16"
"1420","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.4,57,"16"
"1421","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.45,30,"16"
"1422","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.45,40,"16"
"1423","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.45,52,"16"
"1424","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.45,61,"16"
"1425","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.5,32,"16"
"1426","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.5,43,"16"
"1427","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.5,55,"16"
"1428","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.5,65,"16"
"1429","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.55,34,"16"
"1430","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.55,46,"16"
"1431","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.55,59,"16"
"1432","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.55,69,"16"
"1433","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.6,37,"16"
"1434","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.6,49,"16"
"1435","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.6,63,"16"
"1436","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.6,74,"16"
"1437","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.65,39,"16"
"1438","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.65,52,"16"
"1439","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.65,67,"16"
"1440","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.65,79,"16"
"1441","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.7,42,"16"
"1442","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.7,56,"16"
"1443","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.7,71,"16"
"1444","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.7,84,"16"
"1445","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.75,45,"16"
"1446","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.75,60,"16"
"1447","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.75,77,"16"
"1448","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.75,90,"16"
"1449","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.8,48,"16"
"1450","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.8,64,"16"
"1451","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.8,82,"16"
"1452","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.8,97,"16"
"1453","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.85,53,"16"
"1454","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.85,70,"16"
"1455","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.85,90,"16"
"1456","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.85,106,"16"
"1457","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.9,59,"16"
"1458","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.9,78,"16"
"1459","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.9,100,"16"
"1460","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.9,117,"16"
"1461","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.95,68,"16"
"1462","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.95,90,"16"
"1463","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.95,115,"16"
"1464","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.95,135,"16"
"1465","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.975,77,"16"
"1466","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.975,102,"16"
"1467","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.975,130,"16"
"1468","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.975,153,"16"
"1469","ID",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.99,88,"16"
"1470","ID",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.99,116,"16"
"1471","ID",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.99,149,"16"
"1472","ID",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.99,174,"16"
"1473","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.01,38,"17"
"1474","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.01,50,"17"
"1475","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.01,58,"17"
"1476","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.01,65,"17"
"1477","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.025,46,"17"
"1478","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.025,59,"17"
"1479","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.025,69,"17"
"1480","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.025,78,"17"
"1481","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.05,53,"17"
"1482","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.05,69,"17"
"1483","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.05,79,"17"
"1484","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.05,89,"17"
"1485","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.1,62,"17"
"1486","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.1,80,"17"
"1487","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.1,93,"17"
"1488","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.1,105,"17"
"1489","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.15,69,"17"
"1490","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.15,89,"17"
"1491","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.15,103,"17"
"1492","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.15,116,"17"
"1493","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.2,75,"17"
"1494","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.2,96,"17"
"1495","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.2,111,"17"
"1496","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.2,125,"17"
"1497","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.25,80,"17"
"1498","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.25,103,"17"
"1499","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.25,118,"17"
"1500","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.25,134,"17"
"1501","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.3,85,"17"
"1502","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.3,109,"17"
"1503","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.3,125,"17"
"1504","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.3,141,"17"
"1505","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.35,90,"17"
"1506","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.35,115,"17"
"1507","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.35,132,"17"
"1508","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.35,149,"17"
"1509","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.4,94,"17"
"1510","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.4,121,"17"
"1511","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.4,139,"17"
"1512","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.4,156,"17"
"1513","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.45,99,"17"
"1514","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.45,126,"17"
"1515","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.45,145,"17"
"1516","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.45,164,"17"
"1517","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.5,103,"17"
"1518","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.5,132,"17"
"1519","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.5,152,"17"
"1520","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.5,171,"17"
"1521","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.55,108,"17"
"1522","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.55,138,"17"
"1523","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.55,159,"17"
"1524","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.55,179,"17"
"1525","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.6,113,"17"
"1526","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.6,144,"17"
"1527","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.6,166,"17"
"1528","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.6,187,"17"
"1529","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.65,118,"17"
"1530","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.65,151,"17"
"1531","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.65,174,"17"
"1532","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.65,196,"17"
"1533","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.7,124,"17"
"1534","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.7,158,"17"
"1535","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.7,182,"17"
"1536","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.7,205,"17"
"1537","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.75,130,"17"
"1538","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.75,166,"17"
"1539","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.75,192,"17"
"1540","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.75,216,"17"
"1541","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.8,138,"17"
"1542","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.8,176,"17"
"1543","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.8,202,"17"
"1544","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.8,228,"17"
"1545","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.85,147,"17"
"1546","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.85,187,"17"
"1547","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.85,215,"17"
"1548","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.85,242,"17"
"1549","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.9,158,"17"
"1550","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.9,202,"17"
"1551","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.9,232,"17"
"1552","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.9,261,"17"
"1553","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.95,177,"17"
"1554","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.95,225,"17"
"1555","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.95,259,"17"
"1556","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.95,291,"17"
"1557","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.975,194,"17"
"1558","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.975,247,"17"
"1559","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.975,283,"17"
"1560","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.975,319,"17"
"1561","IL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.99,215,"17"
"1562","IL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.99,273,"17"
"1563","IL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.99,314,"17"
"1564","IL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.99,353,"17"
"1565","IN",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.01,19,"18"
"1566","IN",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.01,29,"18"
"1567","IN",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.01,37,"18"
"1568","IN",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.01,45,"18"
"1569","IN",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.025,23,"18"
"1570","IN",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.025,35,"18"
"1571","IN",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.025,44,"18"
"1572","IN",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.025,53,"18"
